hsn8,description,category,rate,aliases,source
03035200,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 -HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII) AND COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS) EXCLUDING LIVERS AND ROES: -- COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS)",chapter_03,,,gst_official_hsn_mstr
03035300,"SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS)",chapter_03,,,gst_official_hsn_mstr
03035400,"MACKEREL (SCOMBER SCOMBRUS, SCOMBER AUSTRALASICUS, SCOMBER JAPONICUS)",chapter_03,,,gst_official_hsn_mstr
03035500,JACK AND HORSE MACKEREL (TRACHURUS SPP.),chapter_03,,,gst_official_hsn_mstr
03035600,COBIA (RACHYCENTRON CANADUM),chapter_03,,,gst_official_hsn_mstr
03035700,SWORDFISH (XIPHIAS GLADIUS),chapter_03,,,gst_official_hsn_mstr
03035910,INDIAN MACKERELS (RASTRELLIGER SPP.),chapter_03,,,gst_official_hsn_mstr
03035990,other,chapter_03,,,gst_official_hsn_mstr
03036000,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS), EXCLUDING LIVERS AND ROES",chapter_03,,,gst_official_hsn_mstr
03036100,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 - SWORDFISH(XIPHIA GLADIUS) AND TOOTHFISH (DISSOSTICHUS SPP.) EXCLUDING LIVERS AND ROES: -- SWORDFISH(XIPHIA GLADIUS)",chapter_03,,,gst_official_hsn_mstr
03036200,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 - SWORDFISH(XIPHIA GLADIUS) AND TOOTHFISH (DISSOSTICHUS SPP.) EXCLUDING LIVERS AND ROES: -- TOOTHFISH (DISSOSTICHUS SPP.)",chapter_03,,,gst_official_hsn_mstr
03036300,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS)",chapter_03,,,gst_official_hsn_mstr
03036400,HADDOCK (MELANOGRAMMUS AEGLEFINUS),chapter_03,,,gst_official_hsn_mstr
03036500,COAL FISH (POLLACHIUS VIRENS),chapter_03,,,gst_official_hsn_mstr
03036600,"HAKE (MERLUCCIUS SPP., UROPHYCIS SPP.)",chapter_03,,,gst_official_hsn_mstr
03036700,ALASKA POLLOCK (THERAGRA CHALCOGRAMMA),chapter_03,,,gst_official_hsn_mstr
03036800,"BLUE WHITINGS (MICROMESISTIUS POUTASSOU,MICROMESISTIUSAUSTRALIS)",chapter_03,,,gst_official_hsn_mstr
03036900,other,chapter_03,,,gst_official_hsn_mstr
03037100,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : SARDINES (SARDINA PILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLA SPP.), BRISLING OR SPRATS(SPRATTUS SPRATTUS)",chapter_03,,,gst_official_hsn_mstr
03037200,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : HADDOCK (MELANOGRAMMUS AEGLEFINUS)",chapter_03,,,gst_official_hsn_mstr
03037300,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : COALFISH (POLLACHIUS VIRENS)",chapter_03,,,gst_official_hsn_mstr
03037400,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : MACKEREL (SCOMBER SCOMBRUS, SCOMBER AUSTRALASICUS, SCOMBER JAPONICUS)",chapter_03,,,gst_official_hsn_mstr
03037500,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : DOGFISH AND OTHER SHARKS",chapter_03,,,gst_official_hsn_mstr
03037600,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : EELS (ANGUILLA SPP.)",chapter_03,,,gst_official_hsn_mstr
03037700,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : SEA BASS (DICENTRARCHUS LABRAX, DICENTRARCHUS PUNCTATUS)",chapter_03,,,gst_official_hsn_mstr
03037800,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER FISH, EXCLUDING LIVERS AND ROES : HAKE (MERLUCCIUS SPP., UROPHYCIS SPP.)",chapter_03,,,gst_official_hsn_mstr
03037910,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : HILSA",chapter_03,,,gst_official_hsn_mstr
03037920,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : DARA",chapter_03,,,gst_official_hsn_mstr
03037930,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : RIBBON FISH",chapter_03,,,gst_official_hsn_mstr
03037940,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : SEER",chapter_03,,,gst_official_hsn_mstr
03037950,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : POMFRET (WHITE OR SILVER OR BLACK)",chapter_03,,,gst_official_hsn_mstr
03037960,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : GHOLE",chapter_03,,,gst_official_hsn_mstr
03037970,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : THREADFIN",chapter_03,,,gst_official_hsn_mstr
03037980,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : CROACKER, GROUPER, HOUNDER",chapter_03,,,gst_official_hsn_mstr
03037991,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : EDIBLE FISHMAWS OF WILD LIFE",chapter_03,,,gst_official_hsn_mstr
03037992,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : EDIBLE SHARK FINS OF WILD LIFE",chapter_03,,,gst_official_hsn_mstr
03037999,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304 OTHER : OTHER",chapter_03,,,gst_official_hsn_mstr
03038010,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304LIVERS AND ROES  EGG OR EGG YOLK OF FISH INCLUDING SHRIMPS",chapter_03,,,gst_official_hsn_mstr
03038090,"FISH, FROZEN, EXCLUDING FISH FILLETS ANDOTHER FISH MEAT OF HEADING 0304LIVERS AND ROES  OTHER",chapter_03,,,gst_official_hsn_mstr
03038110,DOGFISH,chapter_03,,,gst_official_hsn_mstr
03038190,OTHER SHARKS,chapter_03,,,gst_official_hsn_mstr
03038200,RAYS AND SKATES (RAJIDAE),chapter_03,,,gst_official_hsn_mstr
03038300,TOOTHFISH (DISSOSTICHUS SPP.),chapter_03,,,gst_official_hsn_mstr
03038400,SEA BASS (DICENTRARCHUS SPP.),chapter_03,,,gst_official_hsn_mstr
03038910,HILSA (TENUALOSA ILISHA),chapter_03,,,gst_official_hsn_mstr
03038920,DARA,chapter_03,,,gst_official_hsn_mstr
03038930,RIBBON FISH,chapter_03,,,gst_official_hsn_mstr
03038940,SEER,chapter_03,,,gst_official_hsn_mstr
03038950,POMFRET (WHITE OR SILVER OR BLACK),chapter_03,,,gst_official_hsn_mstr
03038960,GHOL,chapter_03,,,gst_official_hsn_mstr
03038970,THREADFIN,chapter_03,,,gst_official_hsn_mstr
03038980,"CROAKERS, GROUPERS AND FLOUNDERS",chapter_03,,,gst_official_hsn_mstr
03038990,Other,chapter_03,,,gst_official_hsn_mstr
03038991,EDIBLE FISHMAWS OF WILD LIFE,chapter_03,,,gst_official_hsn_mstr
03038992,EDIBLE SHARK FINS OF WILD LIFE,chapter_03,,,gst_official_hsn_mstr
03038999,OTHER,chapter_03,,,gst_official_hsn_mstr
03039010,EGG OR EGG YOLK OF FISH,chapter_03,,,gst_official_hsn_mstr
03039090,OTHER,chapter_03,,,gst_official_hsn_mstr
03039110,Egg or Egg yolk of fish,chapter_03,,,gst_official_hsn_mstr
03039190,Other,chapter_03,,,gst_official_hsn_mstr
03039200,SHARK FINS,chapter_03,,,gst_official_hsn_mstr
03039210,Shark fins,chapter_03,,,gst_official_hsn_mstr
03039910,"FISH FINS OTHER THAN SHARK FINS, HEADS, TAILS AND MAWS",chapter_03,,,gst_official_hsn_mstr
03039990,Other edible fish offal,chapter_03,,,gst_official_hsn_mstr
03041000,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN FRESH OR CHILLED",chapter_03,,,gst_official_hsn_mstr
03041100,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN -FRESH OR CHILLED: -- SWORDFISH (XIPHIA GLADIUS)",chapter_03,,,gst_official_hsn_mstr
03041200,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FRESH OR CHILLED: -- TOOTHFISH (DISSOSTICHUS SPP.)",chapter_03,,,gst_official_hsn_mstr
03041900,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN - FRESH OR CHILLED: -- OTHER",chapter_03,,,gst_official_hsn_mstr
03042010,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN FROZEN FILLETS  HILSA",chapter_03,,,gst_official_hsn_mstr
03042020,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN FROZEN FILLETS  SHARK",chapter_03,,,gst_official_hsn_mstr
03042030,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN FROZEN FILLETS  SEER",chapter_03,,,gst_official_hsn_mstr
03042040,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN FROZEN FILLETS  TUNA",chapter_03,,,gst_official_hsn_mstr
03042050,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN FROZEN FILLETS  CUTTLEFISH",chapter_03,,,gst_official_hsn_mstr
03042090,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN FROZEN FILLETS  OTHER",chapter_03,,,gst_official_hsn_mstr
03042100,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FROZEN FILLETS: SWORDFISH (XIPHIAS GLADIUS)",chapter_03,,,gst_official_hsn_mstr
03042200,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FROZEN FILLETS: TOOTHFISH (DISSOSTICHUS SPP.)",chapter_03,,,gst_official_hsn_mstr
03042910,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FROZEN FILLETS:-- OTHER: --- HILSA",chapter_03,,,gst_official_hsn_mstr
03042920,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FROZEN FILLETS: --OTHER: ---  SHARK",chapter_03,,,gst_official_hsn_mstr
03042930,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FROZEN FILLETS: --OTHER:--- SEER",chapter_03,,,gst_official_hsn_mstr
03042940,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FROZEN FILLETS: --OTHER --- TUNA",chapter_03,,,gst_official_hsn_mstr
03042950,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN - FROZEN FILLETS: --OTHER: --- CUTTLEFISH",chapter_03,,,gst_official_hsn_mstr
03042990,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN- FROZEN FILLETS: --OTHER: --- OTHER",chapter_03,,,gst_official_hsn_mstr
03043100,TILAPIAS (OREOCHROMIS SPP.),chapter_03,,,gst_official_hsn_mstr
03043200,"CATFISH (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.)",chapter_03,,,gst_official_hsn_mstr
03043300,NILE PERCH (LATES NILOTICUS),chapter_03,,,gst_official_hsn_mstr
03043900,OTHER,chapter_03,,,gst_official_hsn_mstr
03044100,"PACIFIC SALMON (ONCORHYNCHUS NERKA, ONCORHY-NCHUS GORBUSCHA, ONCORHYNCHUS KETA, ONCOR-HYNCHUS TSCHAWYTSCHA, ONCORHYNCHUS KISUTCH, ONCORHYNCHUS MASOU AND ONCORHYNCHUS RHODURUS), ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO)",chapter_03,,,gst_official_hsn_mstr
03044200,"TROUT (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE ANDONCORHYNCHUS CHRYSOGASTER)",chapter_03,,,gst_official_hsn_mstr
03044300,"FLAT FISH (PLEURONECTIDAE, BOTHIDAE, CYNOGLOSSIDAE, SOLEIDAE, SCOPHTHALMIDAE AND CITHARIDAE)",chapter_03,,,gst_official_hsn_mstr
03044400,"FISH OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE,MELANONIDAE, MERLUCCIIDAE, MORIDAE ANDMURAENOLEPIDIDAE",chapter_03,,,gst_official_hsn_mstr
03044500,SWORDFISH (XIPHIAS GLADIUS),chapter_03,,,gst_official_hsn_mstr
03044600,TOOTHFISH (DISSOSTICHUS SPP.),chapter_03,,,gst_official_hsn_mstr
03044700,Dogfish and other sharks,chapter_03,,,gst_official_hsn_mstr
03044800,Rays and skates (Rajidae),chapter_03,,,gst_official_hsn_mstr
03044910,HILSA (TENUALOSA ILISHA),chapter_03,,,gst_official_hsn_mstr
03044920,SHARK,chapter_03,,,gst_official_hsn_mstr
03044930,SEER,chapter_03,,,gst_official_hsn_mstr
03044940,TUNA,chapter_03,,,gst_official_hsn_mstr
03044990,OTHER,chapter_03,,,gst_official_hsn_mstr
03045100,"TILAPIAS (OREOCHROMIS SPP.), CATFISH (PANGASIU SPP.,SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.), CARP (CYPRINUS SPP., CARASSIUS SPP., CTENOPH-ARYNGODON IDELLUS, HYPOPHTHALMICHTHYSSPP.,CIRRHINUS SPP., MYLOPHARYNGODON PICEUS, CATLA CATLA, LABEO SPP., OSTEOCHILUS HASSELTI, LEPTO-BARBUS HOEVENI, MEGALOBRAMA SPP.), EELS (ANGUILLA SPP.), NILE PERCH (LATES NILOTICUS) AND SNAKEHEADS (CHANNA SPP.)",chapter_03,,,gst_official_hsn_mstr
03045200,SALMONIDAE,chapter_03,,,gst_official_hsn_mstr
03045300,"FISH OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE AND MURAENOLEPIDIDAE",chapter_03,,,gst_official_hsn_mstr
03045400,SWORDFISH (XIPHIAS GLADIUS),chapter_03,,,gst_official_hsn_mstr
03045500,TOOTHFISH (DISSOSTICHUS SPP.),chapter_03,,,gst_official_hsn_mstr
03045600,Dogfish and other sharks,chapter_03,,,gst_official_hsn_mstr
03045700,Rays and skates (Rajidae),chapter_03,,,gst_official_hsn_mstr
03045910,HILSA (TENUALOSA ILISHA),chapter_03,,,gst_official_hsn_mstr
03045920,SHARK,chapter_03,,,gst_official_hsn_mstr
03045930,SEER,chapter_03,,,gst_official_hsn_mstr
03045940,TUNA,chapter_03,,,gst_official_hsn_mstr
03045990,OTHER,chapter_03,,,gst_official_hsn_mstr
03046100,TILAPIAS (OREOCHROMIS SPP.),chapter_03,,,gst_official_hsn_mstr
03046200,"CATFISH (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.)",chapter_03,,,gst_official_hsn_mstr
03046300,NILE PERCH (LATES NILOTICUS),chapter_03,,,gst_official_hsn_mstr
03046900,OTHER,chapter_03,,,gst_official_hsn_mstr
03047100,"COD (GADUS MORHUA, GADUS OGAC, GADUSMACROCEPHALUS)",chapter_03,,,gst_official_hsn_mstr
03047200,HADDOCK (MELANOGRAMMUS AEGLEFINUS),chapter_03,,,gst_official_hsn_mstr
03047300,COALFISH (POLLACHIUS VIRENS),chapter_03,,,gst_official_hsn_mstr
03047400,"HAKE (MERLUCCIUS SPP., UROPHYCIS SPP.)",chapter_03,,,gst_official_hsn_mstr
03047500,ALASKA POLLOCK (THERAGRA CHALCOGRAMMA),chapter_03,,,gst_official_hsn_mstr
03047900,OTHER,chapter_03,,,gst_official_hsn_mstr
03048100,"PACIFIC SALMON (ONCORHYNCHUS NERKA, ONCOR-HYNCHUS GORBUSCHA, ONCORHYNCHUS KETA, ONCOR-HYNCHUS TSCHAWYTSCHA, ONCORHYNCHUS KISUTCH,ONCORHYNCHUS MASOU AND ONCORHYNCHUSRHODURUS), ATLANTIC SALMON (SALMO SALAR) ANDDANUBE SALMON (HUCHO HUCHO)",chapter_03,,,gst_official_hsn_mstr
03048200,"TROUT (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCOR-HYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA,ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE ANDONCORHYNCHUS CHRYSOGASTER)",chapter_03,,,gst_official_hsn_mstr
03048300,"FLAT FISH (PLEURONECTIDAE, BOTHIDAE, CYNOG-LOSSIDAE, SOLEIDAE, SCOPHTHALMIDAE AND CITHARIDAE)",chapter_03,,,gst_official_hsn_mstr
03048400,SWORDFISH (XIPHIAS GLADIUS),chapter_03,,,gst_official_hsn_mstr
03048500,TOOTHFISH (DISSOSTICHUS SPP.),chapter_03,,,gst_official_hsn_mstr
03048600,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII)",chapter_03,,,gst_official_hsn_mstr
03048700,"TUNAS (OF THE GENUS THUNNUS), SKIPJACK TUNA (STRIPE-BELLIED BONITO) (KATSUWONUS PELAMIS)",chapter_03,,,gst_official_hsn_mstr
03048810,Dogfish,chapter_03,,,gst_official_hsn_mstr
03048820,Other Sharks,chapter_03,,,gst_official_hsn_mstr
03048830,Rays and skates (Rajidae),chapter_03,,,gst_official_hsn_mstr
03048910,HILSA (TENUALOSA ILISHA),chapter_03,,,gst_official_hsn_mstr
03048920,SHARK,chapter_03,,,gst_official_hsn_mstr
03048930,SEER,chapter_03,,,gst_official_hsn_mstr
03048940,Tuna,chapter_03,,,gst_official_hsn_mstr
03048990,OTHER,chapter_03,,,gst_official_hsn_mstr
03049000,"FISH FILLETS AND OTHER FISH MEAT(WHETHER OR NOT MINCED), FRESH,CHILLED OR FROZEN-OTHER",chapter_03,,,gst_official_hsn_mstr
03049100,SWORDFISH (XIPHIAS GLADIUS),chapter_03,,,gst_official_hsn_mstr
03049200,TOOTHFISH (DISSOSTICHUS SPP.),chapter_03,,,gst_official_hsn_mstr
03049300,"TILAPIAS (OREOCHROMIS SPP.), CATFISH (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.), CARP (CYPRINUS SPP.,CARASSIUS SPP., CTENOPHARYNGODON IDELLUS, HYPOPHTHALMICHTHYS SPP.,CIRRHINUS SPP., MYLOPHARYNGODON PICEUS, CATLA CATLA, LABEO SPP., OSTEOCHILUS HASSELTI, LEPTO-BARBUS HOEVENI, MEGALOBRAMA SPP.), EELS (ANGUILLA SPP.), NILE PERCH (LATES NILOTICUS) AND SNAKEHEADS (CHANNA SPP.)",chapter_03,,,gst_official_hsn_mstr
03049400,ALASKA POLLOCK (THERAGRA CHALCOGRAMMA),chapter_03,,,gst_official_hsn_mstr
03049500,"FISH OF THE FAMILIES (BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE AND MURAENOLEPIDIDAE,) OTHER THAN ALASKA POLLOCK (THERAGRA CHALCOGRAMMA)",chapter_03,,,gst_official_hsn_mstr
03049600,Dogfish and other sharks,chapter_03,,,gst_official_hsn_mstr
03049700,Rays and skates (Rajidae),chapter_03,,,gst_official_hsn_mstr
03049900,OTHER,chapter_03,,,gst_official_hsn_mstr
03051000,"FISH, DRIED, SALTED OR IN BRINE; SMOKEDFISH, WHETHER OR NOT COOKED BEFORE ORDURING THE SMOKING PROCESS; FLOURS,MEALS AND PELLETS, OF FISH FIT FOR HUMANCONSUMPTIONFLOURS, MEALS AND PELLETS, OF FISH FIT FOR HUMAN CONSUMPTION",chapter_03,,,gst_official_hsn_mstr
03052000,"LIVERS, ROES AND MILT OF FISH, DRIED, SMOKED, SALTED OR IN BRINE",chapter_03,,,gst_official_hsn_mstr
03053000,"FISH FILLETS, DRIED, SALTED OR IN BRINE, BUT NOT SMOKED",chapter_03,,,gst_official_hsn_mstr
03053100,"TILAPIAS (OREOCHROMIS SPP.), CATFISH (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.),CARP (CYPRINUS SPP.,CARASSIUS SPP., CTENO- PHARYNGODON IDELLUS, HYPOPHTHALMICHTHYS SPP., CIRRHINUS SPP., MYLOPHARYNGODON PICEUS, CATLA CATLA, LABEO SPP., OSTEOCHILUS HASSELTI, LEPTOBARBUS HOEVENI, MEGALOBRAMA SPP.), EELS (ANGUILLA SPP.), NILE PERCH (LATES NILOTICUS) AND SNAKEHEADS (CHANNA SPP.)",chapter_03,,,gst_official_hsn_mstr
03053200,"FISH OF THE FAMILES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE,MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE AND MURAENOLEPIDIDAE",chapter_03,,,gst_official_hsn_mstr
03053900,OTHER,chapter_03,,,gst_official_hsn_mstr
03054100,"PACIFIC SALMON (ONCORHYNCHUS NERKA, ONCORHYNCHUS GORBUSCHA, ONCORHYNCHUS KETA, ONCORHYNCHUS TSCHAWYTSCHA, ONCORHYNCHUS KISUTCH, ONCORHYNCHUS MASOU AND ONCORHYNCHUS RHODURUS), ATLANTIC SALMON (SALMO SALAR) AND DANUBE SALMON (HUCHO HUCHO)",chapter_03,,,gst_official_hsn_mstr
03054200,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII)",chapter_03,,,gst_official_hsn_mstr
03054300,"TROUT (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE AND ONCORHYNCHUS CHRYSOGASTER)",chapter_03,,,gst_official_hsn_mstr
03054400,"TILAPIAS (OREOCHROMIS SPP.), CATFISH (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.), CARP (CYPRINUS SPP.,CARASSIUS SPP., CTENOPHAR-YNGODON IDELLUS, HYPOPHTHALMICHTHYS SPP., CIRRHINUS SPP., MYLOPHARYNGODON PICEUS, CATLA CATLA, LABEO SPP., OSTEOCHILUS HASSELTI, LEPTO-BARBUS HOEVENI, MEGALOBRAMA SPP.), EELS(ANGUILLA SPP.), NILE PERCH (LATES NILOTICUS)AND SNAKEHEADS (CHANNA SPP.)",chapter_03,,,gst_official_hsn_mstr
03054900,OTHER,chapter_03,,,gst_official_hsn_mstr
03055100,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS)",chapter_03,,,gst_official_hsn_mstr
03055200,"TILAPIAS (OREOCHROMIS SPP.), CATFISH (PANGASIUS SPP., SILURUS SPP., CLARIAS SPP., ICTALURUS SPP.),CARP (CYPRINUS SPP.,CARASSIUS SPP., CTENO-PHARYNGODON IDELLUS, HYPOPHTHALMICHTHYS SPP.,CIRRHINUS SPP., MYLOPHARYNGODON PICEUS, CATLACATLA, LABEO SPP., OSTEOCHILUS HASSELTI,LEPTO-BARBUS HOEVENI, MEGALOBRAMA SPP.), EELS(ANGUILLA SPP.), NILE PERCH (LATES NILOTICUS) ANDSNAKEHEADS (CHANNA SPP.)",chapter_03,,,gst_official_hsn_mstr
03055300,"FISH OF THE FAMILIES BREGMACEROTIDAE, EUCLICHTHYIDAE, GADIDAE, MACROURIDAE, MELANONIDAE, MERLUCCIIDAE, MORIDAE AND MURAENOLEPIDIDAE, OTHER THAN COD (GADUS MORHUA, GADUS OGAC, GADUS MACRO-CEPHALUS)",chapter_03,,,gst_official_hsn_mstr
03055400,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII),ANCHOVIES (ENGRAULIS SPP.), SARDINES (SARDINAPILCHARDUS, SARDINOPS SPP.), SARDINELLA (SARDINELLASPP.), BRISLING OR SPRATS (SPRATTUS SPRATTUS), MACKEREL (SCOMBER SCOMBRUS, SCOMBER AUSTRALASICUS, SCOMBER JAPONICUS), INDIAN MACKERELS (RASTRELLIGER SPP.), SEERFISHES (SCOMBEROMORUS SPP.), JACK AND HORSE MACKEREL (TRACHURUS SPP.), JACKS, CREVALLES (CARANX SPP.), COBIA (RACHYCENTRON CANADUM), SILVER POMFRETS (PAMPUS SPP.), PACIFIC SAURY (COLOLABIS SAIRA), SCADS (DECAPTERUS SPP.), CAPELIN (MALLOTUS VILLOSUS), SWORD FISH (XIPHIAS GLADIUS), KAWAKAWA (EUTHYNNUS AFFINIS), BONITOS (SARDA SPP.), MARLINS, SAILFISHES, SPEARFISH (ISTIOPHORIDAE)",chapter_03,,,gst_official_hsn_mstr
03055910,MUMBAI DUCK,chapter_03,,,gst_official_hsn_mstr
03055920,SEER WITHOUT HEAD,chapter_03,,,gst_official_hsn_mstr
03055930,SPRATS,chapter_03,,,gst_official_hsn_mstr
03055990,OTHER,chapter_03,,,gst_official_hsn_mstr
03056100,"HERRINGS (CLUPEA HARENGUS, CLUPEA PALLASII)",chapter_03,,,gst_official_hsn_mstr
03056200,"COD (GADUS MORHUA, GADUS OGAC, GADUS MACROCEPHALUS)",chapter_03,,,gst_official_hsn_mstr
03056300,ANCHOVIES (ENGRAULIS SPP.),chapter_03,,,gst_official_hsn_mstr
